,title,release_date,genre,run_time,certification,user_score,original_language,movie_budget,movie_revenue,keywords,actors,director_list
0,The Twilight Saga: Eclipse,06/23/2010 ,"['Adventure', 'Fantasy', 'Drama', 'Romance']",2h 4m,PG-13,61,English,68000000,698491347,"['vampire', 'graduation', 'bite', 'immortality', 'werewolf', 'supernatural creature', 'based on young adult novel']","['Kristen Stewart', 'Robert Pattinson', 'Taylor Lautner', 'Ashley Greene', 'Peter Facinelli', 'Billy Burke', 'Elizabeth Reaser', 'Nikki Reed']",['David Slade']
0,Bachelor Party,06/29/1984 ,['Comedy'],1h 45m,R,61,English,6000000,38435947,"['bachelor', 'loyalty', 'donkey', 'stag night', 'party', 'wedding']","['Tom Hanks', 'Tawny Kitaen', 'Adrian Zmed', 'George Grizzard', 'Barbara Stuart', 'Robert Prescott', 'Michael Dudikoff', 'William Tepper']",['Neal Israel']
0,Love,10/30/2015 ,"['Drama', 'Romance']",2h 14m,NC-17,61,English,3000000,249083,"['paris, france', 'sexuality', 'gallery', 'pregnancy', 'girlfriend', 'love', 'student', 'teenager', 'relationship', 'break-up']","['Karl Glusman', 'Aomi Muyock', 'Klara Kristin', 'Juan Saavedra', 'Gaspar Noé', 'Vincent Maraval', 'Déborah Révy', 'Stella Rocha']",['Gaspar Noé']
0,National Lampoon's European Vacation,07/25/1985 ,"['Adventure', 'Comedy', 'Romance']",1h 35m,PG-13,61,English,,49364621,"['london, england', 'game show', 'chaos', 'travel', 'family vacation', 'eiffel tower paris', 'marriage problems', 'interrupted vacation', 'woman director']","['Chevy Chase', ""Beverly D'Angelo"", 'Dana Hill', 'Jason Lively', 'Eric Idle', 'William Zabka', 'John Astin', 'Mel Smith']",['Amy Heckerling']
0,Universal Soldier,07/10/1992 ,"['Thriller', 'Action', 'Science Fiction', 'Crime']",1h 42m,R,61,English,23000000,,"['vietnam', 'barrage', 'revitalization', 'reporter', 'soldier']","['Jean-Claude Van Damme', 'Dolph Lundgren', 'Ally Walker', ""Ed O'Ross"", 'Ralf Moeller', 'Jerry Orbach', 'Leon Rippy', 'Tico Wells']",['Roland Emmerich']
0,Last Night,09/18/2010 ,"['Drama', 'Romance']",1h 30m,R,61,English,7000000,7644937,"['new york city', 'infidelity', 'ex-girlfriend', 'loyalty', 'trip', 'marriage', 'party', 'business', 'writer', 'trust', 'attraction', 'boyfriend', 'temptation', 'woman director']","['Keira Knightley', 'Sam Worthington', 'Eva Mendes', 'Guillaume Canet', 'Griffin Dunne', 'Scott Adsit', 'Anson Mount', 'Daniel Eric Gold']",['Massy Tadjedin']
0,Mirrors,08/15/2008 ,"['Horror', 'Mystery', 'Thriller', 'Drama']",1h 50m,R,61,English,35000000,72436439,"['schizophrenia', 'night watchman', 'subway', 'hallucination', 'alcoholism', 'ex-cop', 'possession', 'remake', 'morgue', 'rural area', 'medication', 'demon', 'psychiatrist', 'estranged wife', 'nypd', 'evil', 'newspaper clipping']","['Kiefer Sutherland', 'Paula Patton', 'Cameron Boyce', 'Erica Gluck', 'Amy Smart', 'Mary Beth Peil', 'John Shrapnel', 'Jason Flemyng']",['Alexandre Aja']
0,The Strangers,05/29/2008 ,"['Thriller', 'Horror', 'Mystery']",1h 26m,R,61,English,9000000,82391145,"['mask', 'murder', 'bag over head', 'slasher', 'psychological thriller', 'home invasion', 'very little dialogue']","['Liv Tyler', 'Scott Speedman', 'Gemma Ward', 'Laura Margolis', 'Kip Weeks', 'Glenn Howerton', 'Alex Fisher', 'Peter Clayton-Luce']",['Bryan Bertino']
0,Coyote Ugly,07/30/2000 ,"['Comedy', 'Drama', 'Music', 'Romance']",1h 40m,PG-13,61,English,45000000,113916474,"['bar', 'musical', 'beautiful woman']","['Piper Perabo', 'Adam Garcia', 'John Goodman', 'Izabella Miko', 'Tyra Banks', 'Maria Bello', 'Bridget Moynahan', 'Sarah Jane Morris']",['David McNally']
0,Hannibal Rising,02/06/2007 ,"['Crime', 'Drama', 'Thriller', 'Horror']",2h 1m,R,61,English,50000000,82169884,"['winter', 'psychopath', 'horror', 'serial killer']","['Gaspard Ulliel', 'Aaran Thomas', 'Gong Li', 'Dominic West', 'Rhys Ifans', 'Richard Brake', 'Kevin McKidd', 'Stephen Walters']",['Peter Webber']
0,Rip Tide,10/03/2017 ,"['Family', 'Drama']",,NR,61,English,3400000,,['surfing'],"['Debby Ryan', 'Aaron Jeffery', 'Jeremy Lindsay Taylor', 'Naomi Sequeira', 'Danielle Carter', 'Marcus Graham', 'Andrew Creer']",['Rhiannon Bannenberg']
0,Twilight,11/21/2008 ,"['Fantasy', 'Drama', 'Romance']",2h 2m,PG-13,61,English,37000000,393616788,"['soulmates', 'based on novel or book', 'vampire', 'forbidden love', 'immortality', 'trust', 'desire', 'duringcreditsstinger', 'woman director', 'interspecies romance', 'based on young adult novel']","['Kristen Stewart', 'Robert Pattinson', 'Billy Burke', 'Taylor Lautner', 'Peter Facinelli', 'Ashley Greene', 'Jackson Rathbone', 'Elizabeth Reaser']",['Catherine Hardwicke']
0,The International,02/13/2009 ,['Thriller'],1h 58m,R,61,English,50000000,60161391,['duringcreditsstinger'],"['Clive Owen', 'Naomi Watts', 'Armin Mueller-Stahl', 'Ulrich Thomsen', ""Brían F. O'Byrne"", 'Michel Voletti', 'Patrick Baladi', 'Jay Villiers']",['Tom Tykwer']
0,Blessed Madness,01/11/2018 ,"['Comedy', 'Family']",1h 49m,T,61,Italian,,4154000,"['italy', 'italian', 'love', 'italian family']","['Carlo Verdone', 'Ilenia Pastorelli', 'Lucrezia Lante della Rovere', 'Maria Pia Calzone', 'Paola Minaccioni', 'Federica Fracassi', 'Paolo Paoloni', 'Elisa Di Eusanio']",['Carlo Verdone']
0,Blood Father,08/12/2016 ,"['Action', 'Thriller', 'Drama']",1h 28m,R,61,English,13000000,,"['parent child relationship', 'drug dealer', 'independent film', 'family reunion', 'ex-con']","['Mel Gibson', 'Erin Moriarty', 'William H. Macy', 'Michael Parks', 'Thomas Mann', 'Diego Luna', 'Dale Dickey', 'Miguel Sandoval']",['Jean-François Richet']
0,How to Be Single,02/12/2016 ,"['Comedy', 'Romance']",1h 50m,R,61,English,38000000,112343513,"['new york city', 'based on novel or book', 'one-night stand', 'single']","['Dakota Johnson', 'Rebel Wilson', 'Leslie Mann', 'Alison Brie', 'Damon Wayans Jr.', 'Nicholas Braun', 'Anders Holm', 'Jake Lacy']",['Christian Ditter']
0,That Awkward Moment,01/31/2014 ,"['Comedy', 'Romance']",1h 34m,R,61,English,8000000,26049082,"['male friendship', 'friendship', 'dating', 'relationship', 'duringcreditsstinger', 'young adult']","['Zac Efron', 'Miles Teller', 'Michael B. Jordan', 'Imogen Poots', 'Mackenzie Davis', 'Jessica Lucas', 'Addison Timlin', 'Josh Pais']",['Tom Gormican']
0,Monsters vs Aliens,03/26/2009 ,"['Animation', 'Family', 'Adventure', 'Science Fiction']",1h 34m,PG,61,English,175000000,381509870,"['alien', 'giant robot', 'duringcreditsstinger']","['Reese Witherspoon', 'Seth Rogen', 'Hugh Laurie', 'Paul Rudd', 'Kiefer Sutherland', 'Rainn Wilson', 'Will Arnett', 'Stephen Colbert']","['Conrad Vernon', 'Rob Letterman']"
0,Don't Say a Word,09/28/2001 ,['Thriller'],1h 53m,R,61,English,50000000,100020092,"['cemetery', 'diamond', 'psychiatrist', 'killer']","['Michael Douglas', 'Sean Bean', 'Brittany Murphy', 'Skye McCole Bartusiak', 'Guy Torry', 'Jennifer Esposito', 'Shawn Doyle', 'Victor Argo']",['Gary Fleder']
0,Stake Land,10/01/2010 ,"['Drama', 'Horror', 'Science Fiction']",1h 38m,R,61,English,650000,33245,"['vampire', 'vampire hunter', 'protégé']","['Danielle Harris', 'Kelly McGillis', 'Nick Damici', 'Connor Paolo', 'Gregory Jones', 'Traci Hovel', 'Marianne Hagan', 'James Godwin']",['Jim Mickle']
0,Balto II: Wolf Quest,02/19/2002 ,"['Family', 'Animation', 'Adventure']",1h 15m,G,61,English,,,[],"['Maurice LaMarche', 'Jodi Benson', 'Lacey Chabert', 'David Carradine', 'Mark Hamill', 'Charles Fleischer', 'Peter MacNicol']",['Phil Weinstein']
0,The Postman,12/25/1997 ,"['Adventure', 'Science Fiction', 'Action', 'War']",2h 57m,R,61,English,80000000,17626234,"['usa', 'post', 'postman', 'army', 'apocalypse']","['Kevin Costner', 'Will Patton', 'Olivia Williams', 'Larenz Tate', 'Tom Petty', 'Giovanni Ribisi', 'James Russo', 'Daniel von Bargen']",['Kevin Costner']
0,The Outsider,03/09/2018 ,"['Crime', 'Drama', 'Mystery']",2h,R,61,English,,,"['yakuza', 'osaka japan', 'post world war ii']","['Jared Leto', 'Tadanobu Asano', 'Kippei Shiina', 'Shiori Kutsuna', 'Min Tanaka', 'Nao Ohmori', 'Emile Hirsch', 'Rory Cochrane']",['Martin Zandvliet']
0,Hope Springs,08/07/2012 ,"['Drama', 'Comedy', 'Romance']",1h 40m,PG-13,61,English,30000000,114281051,"['maine', 'psychiatrist', 'renewing wedding vows', 'marriage counselling']","['Meryl Streep', 'Steve Carell', 'Tommy Lee Jones', 'Jean Smart', 'Marin Ireland', 'Ben Rappaport', 'Brett Rice', 'Becky Ann Baker']",['David Frankel']
0,Saw IV,10/25/2007 ,"['Horror', 'Thriller', 'Crime']",1h 36m,R,61,English,10000000,139352633,"['ice', 'fbi', 'victim', 'pain', 'games', 'psychopath', 'blood', 'electric chair', 'doctor', 'torture', 'violence', 'police officer', 'female corpse']","['Tobin Bell', 'Costas Mandylor', 'Scott Patterson', 'Betsy Russell', 'Lyriq Bent', 'Athena Karkanis', 'Louis Ferreira', 'Simon Reynolds']",['Darren Lynn Bousman']
0,Veronica,01/05/2018 ,['Horror'],1h 45m,R,61,Castilian,,,"['madrid, spain', 'solar eclipse', 'nightmare', 'widow', 'supernatural', 'based on a true story', 'possession', 'ouija', 'family', 'crucifix', '1990s']","['Sandra Escacena', 'Bruna González', 'Claudia Placer', 'Iván Chavero', 'Ana Torrent', 'Consuelo Trujillo', 'Ángela Fabián', 'Carla Campra']",['Paco Plaza']
0,LOL,05/04/2012 ,"['Drama', 'Comedy', 'Romance']",1h 37m,PG-13,61,English,11000000,,"['coming of age', 'teen movie', 'teenager', 'based on movie', 'working mom', 'woman director', 'young adult', 'mother daughter relationship']","['Miley Cyrus', 'Demi Moore', 'Douglas Booth', 'Ashley Greene', 'Ashley Grace', 'Thomas Jane', 'Jay Hernandez', 'Jean-Luc Bilodeau']",['Lisa Azuelos']
0,The Bad Lieutenant: Port of Call - New Orleans,11/20/2009 ,"['Drama', 'Crime']",2h 2m,R,61,English,25000000,10589102,"['gambling', 'corruption', 'police brutality', 'blackmail', 'new orleans, usa', 'hallucination', 'organized crime', 'shootout', 'drug dealing', 'police corruption', 'violence', 'policeman', 'illegal drugs', 'murder investigation', 'neo-noir']","['Nicolas Cage', 'Eva Mendes', 'Val Kilmer', 'Fairuza Balk', 'Shawn Hatosy', 'Jennifer Coolidge', 'Tom Bower', 'Vondie Curtis-Hall']",['Werner Herzog']
0,Billy Madison,02/10/1995 ,['Comedy'],1h 29m,PG-13,61,English,10000000,26488734,['woman director'],"['Adam Sandler', 'Darren McGavin', 'Bridgette Wilson', 'Bradley Whitford', 'Josh Mostel', 'Norm Macdonald', 'Mark Beltzman', 'Larry Hankin']",['Tamra Davis']
0,The Belko Experiment,03/17/2016 ,"['Action', 'Thriller', 'Horror']",1h 29m,R,61,English,5000000,10166820,"['gun', 'office', 'experiment', 'colombia', 'ax', 'voice', 'murder', 'dark comedy', 'american', 'violence', 'security guard', 'meat cleaver', 'locked in', 'elevator', 'deadly', 'deadly game']","['John Gallagher Jr.', 'Tony Goldwyn', 'Adria Arjona', 'John C. McGinley', 'Melonie Diaz', 'Josh Brener', 'Michael Rooker', 'Owain Yeoman']",['Greg McLean']
0,Somewhere,09/03/2010 ,"['Comedy', 'Drama']",1h 38m,R,61,English,8000000,,"['milan', 'los angeles, california', 'luxury hotel', 'woman director', 'father daughter relationship']","['Stephen Dorff', 'Elle Fanning', 'Chris Pontius', 'Michelle Monaghan', 'Ellie Kemper', 'Lala Sloatman', 'Angela Lindvall', 'Erin Wasson']",['Sofia Coppola']
0,Jackass: The Movie,10/21/2002 ,['Comedy'],1h 27m,R,61,English,5000000,64282312,"['idiot', 'disgust', 'pain', 'stunt', 'music video', 'stuntman', 'stupidity', 'shocking', 'asshole']","['Johnny Knoxville', 'Bam Margera', 'Steve-O', 'Chris Pontius', 'Dave England', 'Ryan Dunn', 'Preston Lacy', 'Jason Acuña']",['Jeff Tremaine']
0,The Mothman Prophecies,01/25/2002 ,"['Drama', 'Horror', 'Mystery']",1h 59m,PG-13,61,English,32000000,55157539,"['based on novel or book', 'small town', 'dream', 'motel', 'hallucination', 'bridge', 'alien life-form', 'warning', 'tumor', 'west virginia', 'urban legend', 'premonition', 'telephone call', 'hospital', 'reporter', 'psychic', 'car wreck', 'death of wife', 'mothman', 'mysterious events', 'chemical plant']","['Richard Gere', 'Laura Linney', 'Will Patton', 'Bob Tracey', 'Debra Messing', 'Tom Stoviak', 'David Eigenberg', 'Bill Laing']",['Mark Pellington']
0,Soldier,10/23/1998 ,"['Action', 'Science Fiction']",1h 39m,R,61,English,75000000,14567883,"['space marine', 'dystopia', 'alien planet', 'genetic engineering']","['Kurt Russell', 'Jason Scott Lee', 'Jason Isaacs', 'Connie Nielsen', 'Sean Pertwee', 'Gary Busey', 'James Black', 'Mark De Alessandro']",['Paul W. S. Anderson']
0,Hoodwinked!,12/16/2005 ,"['Animation', 'Comedy', 'Family']",1h 22m,PG,61,English,15000000,51053787,"['wolf', 'suspicion', 'little red riding hood', 'investigation', 'burglary', 'grandmother']","['Anne Hathaway', 'Glenn Close', 'James Belushi', 'Patrick Warburton', 'Anthony Anderson', 'David Ogden Stiers', 'Xzibit', 'Chazz Palminteri']","['Cory Edwards', 'Tony Leech', 'Todd Edwards']"
0,Neuilly Yo Mama!,08/12/2009 ,['Comedy'],1h 30m,,61,French,,,[],"['Samy Seghir', 'Jérémy Denisty', 'Rachida Brakni', 'Denis Podalydès', 'Chloé Coulloud', 'Joséphine Japy', 'Farida Khelfa', 'Valérie Lemercier']",['Gabriel Julien-Laferrière']
0,Day Watch,01/01/2007 ,"['Fantasy', 'Science Fiction']",2h 12m,R,61,Russian,4200000,38862717,"['vampire', 'light', 'darkness', 'battle for power', 'market', 'moscow, russia']","['Konstantin Khabenskiy', 'Mariya Poroshina', 'Vladimir Menshov', 'Galina Tyunina', 'Zhanna Friske', 'Viktor Verzhbitskiy', 'Dmitriy Martynov', 'Nurzhuman Ikhtymbayev']",['Timur Bekmambetov']
0,Colossal,04/21/2017 ,"['Drama', 'Fantasy', 'Science Fiction']",1h 49m,R,61,English,,3029287,"['new york city', 'bar', 'monster', 'small town', 'mental breakdown', 'seoul', 'creature', 'loss of job', 'alcoholic', 'psychotic', 'childhood friends', 'kaiju', 'catastrophe']","['Anne Hathaway', 'Jason Sudeikis', 'Tim Blake Nelson', 'Dan Stevens', 'Austin Stowell', 'Hannah Cheramy', 'Agam Darshi', 'Rukiya Bernard']",['Nacho Vigalondo']
0,The Prodigy,02/08/2019 ,"['Horror', 'Thriller']",1h 32m,R,61,English,6000000,21150265,"['pennsylvania, usa', 'halloween', 'reincarnation', 'supernatural', 'based on a true story', 'basement', 'serial killer', 'doctor', 'car accident', 'parent', 'metronome', 'soul transference', 'creepy kid', 'maggots', 'skeleton costume', 'regression therapy']","['Taylor Schilling', 'Jackson Robert Scott', 'Colm Feore', 'Brittany Allen', 'Peter Mooney', 'Oluniké Adeliyi', 'Elisa Moolecherry', 'Paula Boudreau']",['Nicholas McCarthy']
0,ARQ,09/16/2016 ,"['Science Fiction', 'Thriller']",1h 28m,16,61,English,2000000,,"['time travel', 'post-apocalyptic future', 'time loop']","['Robbie Amell', 'Rachael Taylor', 'Gray Powell', 'Jacob Neayem', 'Shaun Benson', 'Adam Butcher', 'Jamie Spilchuk', 'Tantoo Cardinal']",['Tony Elliott']
0,The Angry Birds Movie,05/20/2016 ,"['Animation', 'Adventure', 'Comedy']",1h 37m,PG,61,English,73000000,349779543,"['island', 'bird', 'pig', 'rivalry', 'anthropomorphism', 'based on video game', 'duringcreditsstinger', 'anger management', 'animal kingdom', '3d']","['Jason Sudeikis', 'Josh Gad', 'Danny McBride', 'Maya Rudolph', 'Bill Hader', 'Peter Dinklage', 'Sean Penn', 'Keegan-Michael Key']","['Fergal Reilly', 'Clay Kaytis']"
0,Free Willy,07/16/1993 ,"['Family', 'Adventure', 'Drama']",1h 52m,PG,61,English,20000000,153698625,"['social work', 'social worker', 'human animal relationship', 'whale', 'freedom', 'best friend', 'killer whale', 'amusement park', 'aftercreditsstinger']","['Jason James Richter', 'Lori Petty', 'August Schellenberg', 'Michael Madsen', 'Jayne Atkinson', 'Michael Ironside', 'Richard Riehle', 'Mykelti Williamson']",['Simon Wincer']
0,A Thousand Words,03/08/2012 ,"['Drama', 'Comedy']",1h 31m,PG-13,61,English,40000000,22044277,"['liar', 'literary agent']","['Eddie Murphy', 'Kerry Washington', 'Cliff Curtis', 'Clark Duke', 'Allison Janney', 'Emanuel Ragsdale', 'Jill Basey', 'Greg Collins']",['Brian Robbins']
0,She's All That,01/29/1999 ,"['Comedy', 'Romance']",1h 35m,PG-13,61,English,10000000,103166989,"['tv star', 'jeep', 'volleyball', 'misfit', 'teen angst', 'house party', 'teen movie', 'teenager', 'popularity', 'little people', 'high school student', 'young love', 'prom queen', 'pygmalion', 'clown makeup', 'performance art', 'beatboxing', 'self expression', 'tripping', 'pool cleaner']","['Freddie Prinze Jr.', 'Rachael Leigh Cook', 'Matthew Lillard', 'Paul Walker', ""Jodi Lyn O'Keefe"", 'Anna Paquin', 'Clea DuVall', 'Kieran Culkin']",['Robert Iscove']
0,Mile 22,08/17/2018 ,"['Action', 'Thriller']",1h 35m,R,61,English,35000000,,"['cia', 'martial arts', 'handheld camera', 'car chase', 'top secret', 'black ops', 'political corruption', 'intelligence officer', 'elite forces', 'tactical command unit', 'triple agent']","['Mark Wahlberg', 'Lauren Cohan', 'Iko Uwais', 'John Malkovich', 'Ronda Rousey', 'Carlo Albán', 'Natasha Goubskaya', 'Lee Chae-lin']",['Peter Berg']
0,Bowfinger,08/12/1999 ,['Comedy'],1h 37m,PG-13,61,English,55000000,98625775,"['movie business', 'hollywood', 'filmmaking', 'actress']","['Steve Martin', 'Eddie Murphy', 'Heather Graham', 'Christine Baranski', 'Jamie Kennedy', 'Adam Alexi-Malle', 'Kohl Sudduth', 'Barry Newman']",['Frank Oz']
0,Stigmata,09/10/1999 ,"['Horror', 'Thriller']",1h 43m,R,61,English,29000000,50041732,"['vatican', 'miracle', 'faith', 'clergyman', 'atheist']","['Patricia Arquette', 'Gabriel Byrne', 'Jonathan Pryce', 'Nia Long', 'Thomas Kopache', 'Rade Šerbedžija', 'Enrico Colantoni', 'Dick Latessa']",['Rupert Wainwright']
0,Assault on Precinct 13,01/19/2005 ,['Thriller'],1h 49m,R,61,English,30000000,35294470,"['drug abuse', 'mexican standoff', 'junkie', 'prison cell', 'snow storm', 'transport of prisoners', 'dying and death', 'molotow cocktail', ""new year's day"", 'remake', 'deception', 'survival', 'shootout', 'police corruption', 'brutality', 'power outage', 'violence', 'detroit', 'silencer', 'machine gun', 'night vision goggles', 'exploding bus']","['Ethan Hawke', 'Laurence Fishburne', 'Gabriel Byrne', 'Maria Bello', 'Drea de Matteo', 'John Leguizamo', 'Brian Dennehy', 'Ja Rule']",['Jean-François Richet']
0,I Am Number Four,02/18/2011 ,"['Action', 'Thriller', 'Science Fiction', 'Adventure']",1h 49m,PG-13,61,English,50000000,149878437,"['based on novel or book', 'secret identity', 'alien', 'heroism', 'teenage boy', 'super power', 'teenage hero', 'alien teenager', 'interspecies romance', 'based on young adult novel']","['Alex Pettyfer', 'Dianna Agron', 'Teresa Palmer', 'Timothy Olyphant', 'Callan McAuliffe', 'Jake Abel', 'Kevin Durand', 'Garrett M. Brown']",['D.J. Caruso']
0,Ironclad,07/08/2011 ,"['Romance', 'Adventure', 'Action', 'History']",2h 1m,R,61,English,25000000,,"['ambush', 'hero', 'fight', 'castle', 'battlefield', 'knight', 'duel', 'king', 'order of the templars', 'knight templars', '13th century']","['James Purefoy', 'Kate Mara', 'Jason Flemyng', 'Paul Giamatti', 'Brian Cox', 'Derek Jacobi', 'Charles Dance', 'Aneurin Barnard']",['Jonathan English']
0,The Weather Man,10/20/2005 ,"['Comedy', 'Drama']",1h 41m,R,61,English,20000000,12482775,"['new york city', 'chicago, usa', 'midlife crisis', 'television', 'daughter', 'father', 'weather forecaster', 'terminal illness']","['Nicolas Cage', 'Michael Caine', 'Hope Davis', 'Gemmenne de la Peña', 'Nicholas Hoult', 'Michael Rispoli', 'Gil Bellows', 'Judith McConnell']",['Gore Verbinski']
0,Anchorman 2: The Legend Continues,12/18/2013 ,['Comedy'],1h 59m,PG-13,61,English,50000000,173649015,"['journalism', 'mustache', 'tv news', 'newsroom', 'gang warfare', 'aftercreditsstinger', 'news spoof', 'tv news anchor']","['Will Ferrell', 'Steve Carell', 'Paul Rudd', 'David Koechner', 'Christina Applegate', 'Dylan Baker', 'Meagan Good', 'Judah Nelson']",['Adam McKay']
0,The Ladykillers,03/26/2004 ,"['Comedy', 'Crime', 'Thriller']",1h 44m,R,61,English,,,"['church choir', 'hiding place', 'garbage', 'remake', 'duringcreditsstinger']","['Tom Hanks', 'Irma P. Hall', 'Marlon Wayans', 'J.K. Simmons', 'Tzi Ma', 'Ryan Hurst', 'Diane Delano', 'George Wallace']","['Ethan Coen', 'Joel Coen']"
0,Changing Lanes,04/07/2002 ,"['Crime', 'Thriller']",1h 39m,R,61,English,45000000,94935764,"['new york city', 'custody battle', 'lawyer']","['Ben Affleck', 'Samuel L. Jackson', 'Kim Staunton', 'Toni Collette', 'Sydney Pollack', 'Matt Malloy', 'William Hurt', 'John Benjamin Hickey']",['Roger Michell']
